DateTime	Actor	Recipient	Behavior	Category	Duration	Point
14/06/2019 10:46	MALI	PETOULETTE	Grooming	Affiliative	29	NO
14/06/2019 10:47	PETOULETTE		Resting	Affiliative	5	NO
14/06/2019 10:47	PETOULETTE		Invisible	Other	18	NO
14/06/2019 10:47	MAKO	NEKKE	Playing with	Affiliative	36	NO
14/06/2019 10:47	MAKO	MUSE	Playing with	Affiliative	36	NO
14/06/2019 10:47	MAKO	LIPS	Playing with	Affiliative	36	NO
14/06/2019 10:48	MAKO		Resting	Affiliative	18	NO
14/06/2019 10:48	MAKO	NEKKE	Playing with	Affiliative	14	NO
14/06/2019 10:48	MAKO	MUSE	Playing with	Affiliative	14	NO
14/06/2019 10:48	MAKO	LIPS	Playing with	Affiliative	14	NO
14/06/2019 10:49	MAKO		Resting	Affiliative	11	NO
14/06/2019 10:49	MAKO	NEKKE	Playing with	Affiliative	102	NO
14/06/2019 10:49	MAKO	MUSE	Playing with	Affiliative	102	NO
14/06/2019 10:49	MAKO	LIPS	Playing with	Affiliative	102	NO
14/06/2019 10:51	MAKO		Other	Other	7	NO
14/06/2019 10:51	MAKO	NEKKE	Playing with	Affiliative	5	NO
14/06/2019 10:51	MAKO	MUSE	Playing with	Affiliative	5	NO
14/06/2019 10:51	MAKO	LIPS	Playing with	Affiliative	5	NO
14/06/2019 10:51	MAKO		Other	Other	3	NO
14/06/2019 10:51	MAKO		Resting	Affiliative	47	NO
14/06/2019 10:52	MAKO	NEKKE	Playing with	Affiliative	12	NO
14/06/2019 10:52	MAKO	MUSE	Resting	Affiliative	7	NO
14/06/2019 10:52	MAKO	NEKKE	Playing with	Affiliative	10	NO
14/06/2019 10:52	MAKO		Other	Other	9	NO
14/06/2019 10:53	ATMOSPHERE		Resting	Affiliative	194	NO
14/06/2019 10:56	ATMOSPHERE	BOBO	Resting	Affiliative	105	NO
14/06/2019 14:00	MAKO		Resting	Affiliative	71	NO
14/06/2019 14:01	MAKO	LOME	Playing with	Affiliative	13	NO
14/06/2019 14:01	MAKO		Invisible	Other	10	NO
14/06/2019 14:01	MAKO		Resting	Affiliative	4	NO
14/06/2019 14:01	MAKO		Other	Other	2	NO
14/06/2019 14:01	MAKO	LOME	Playing with	Affiliative	14	NO
14/06/2019 14:02	MAKO		Resting	Affiliative	33	NO
14/06/2019 14:02	MAKO		Invisible	Other	11	NO
14/06/2019 14:02	MAKO		Resting	Affiliative	47	NO
14/06/2019 14:03	MAKO	LOME	Playing with	Affiliative	7	NO
14/06/2019 14:03	MAKO		Other	Other	4	NO
14/06/2019 14:03	MAKO		Resting	Affiliative	27	NO
14/06/2019 14:04	MAKO	LOME	Playing with	Affiliative	5	NO
14/06/2019 14:04	MAKO		Resting	Affiliative	32	NO
14/06/2019 14:04	EWINE	MAKO	Grunting-Lipsmacking	Affiliative	0	YES
14/06/2019 14:04	EWINE	MAKO	Presenting	Affiliative	0	YES
14/06/2019 14:04	MAKO	EWINE	Touching	Affiliative	0	YES
14/06/2019 14:05	MAKO	LOME	Playing with	Affiliative	3	NO
14/06/2019 14:05	ATMOSPHERE		Resting	Affiliative	80	NO
14/06/2019 14:06	FEYA	ATMOSPHERE	Presenting	Affiliative	0	YES
14/06/2019 14:06	ATMOSPHERE	FEYA	Touching	Affiliative	0	YES
14/06/2019 14:06	EWINE	ATMOSPHERE	Grooming	Affiliative	176	NO
14/06/2019 14:09	ATMOSPHERE		Resting	Affiliative	41	NO
14/06/2019 14:10	FEYA		Invisible	Other	16	NO
14/06/2019 14:10	FEYA		Other	Other	14	NO
14/06/2019 14:10	FEYA		Invisible	Other	138	NO
14/06/2019 14:13	FEYA	FANA	Touching	Affiliative	0	YES
14/06/2019 14:13	FANA	FEYA	Presenting	Affiliative	0	YES
14/06/2019 14:13	FANA	FEYA	Grunting-Lipsmacking	Affiliative	0	YES
14/06/2019 14:13	FANA	FEYA	Grooming	Affiliative	30	NO
14/06/2019 14:13	FEYA		Other	Other	5	NO
14/06/2019 14:14	FEYA		Invisible	Other	82	NO
14/06/2019 14:15	FANA	VIOLETTE	Resting	Affiliative	11	NO
14/06/2019 14:15	VIOLETTE	FANA	Grooming	Affiliative	47	NO
14/06/2019 14:16	FANA	VIOLETTE	Grooming	Affiliative	4	NO
14/06/2019 14:16	FANA	VIOLETTE	Resting	Affiliative	5	NO
14/06/2019 14:16	VIOLETTE	FANA	Grooming	Affiliative	11	NO
14/06/2019 14:16	FANA	VIOLETTE	Grooming	Affiliative	144	NO
14/06/2019 14:19	FANA		Other	Other	54	NO
14/06/2019 14:20	FANA		Resting	Affiliative	4	NO
14/06/2019 14:20	FANA		Other	Other	12	NO
14/06/2019 14:20	PIPO	KALI	Resting	Affiliative	302	NO
14/06/2019 14:25	NEKKE		Invisible	Other	24	NO
14/06/2019 14:26	NEKKE	FEYA	Embracing	Affiliative	278	NO
14/06/2019 14:26	LIPS	NEKKE	Touching	Affiliative	0	YES
14/06/2019 14:27	PETOULETTE	NEKKE	Touching	Affiliative	0	YES
14/06/2019 14:29	LOME	NEKKE	Touching	Affiliative	0	YES
14/06/2019 14:31	KALI		Other	Other	300	NO
14/06/2019 14:36	EWINE		Invisible	Other	20	NO
14/06/2019 14:36	EWINE		Other	Other	16	NO
14/06/2019 14:36	EWINE		Invisible	Other	159	NO
14/06/2019 14:39	EWINE		Resting	Affiliative	42	NO
14/06/2019 14:39	PETOULETTE	EWINE	Presenting	Affiliative	0	YES
14/06/2019 14:40	EWINE		Other	Other	8	NO
14/06/2019 14:40	EWINE	FANA	Resting	Affiliative	35	NO
14/06/2019 14:40	EWINE		Other	Other	7	NO
14/06/2019 14:41	EWINE	FELIPE	Resting	Affiliative	7	NO
14/06/2019 14:41	VIOLETTE	HARLEM	Grooming	Affiliative	44	NO
14/06/2019 14:42	VIOLETTE		Other	Other	2	NO
14/06/2019 14:42	VIOLETTE	EXTERNE	Threatening	Agonistic	0	YES
14/06/2019 14:42	VIOLETTE	HARLEM	Grooming	Affiliative	248	NO
14/06/2019 14:46	LIPS	ANGELE	Resting	Affiliative	54	NO
14/06/2019 14:47	LIPS	ANGELE	Resting	Affiliative	8	NO
14/06/2019 14:47	LIPS	FELIPE	Resting	Affiliative	8	NO
14/06/2019 14:47	LIPS	ANGELE	Resting	Affiliative	38	NO
14/06/2019 14:47	LIPS	FELIPE	Resting	Affiliative	38	NO
14/06/2019 14:47	LIPS	LOME	Resting	Affiliative	38	NO
14/06/2019 14:48	LIPS	ANGELE	Resting	Affiliative	50	NO
14/06/2019 14:48	LIPS	FELIPE	Resting	Affiliative	50	NO
14/06/2019 14:49	LIPS	ANGELE	Resting	Affiliative	14	NO
14/06/2019 14:49	LIPS	FELIPE	Resting	Affiliative	14	NO
14/06/2019 14:49	LIPS	ANGELE	Resting	Affiliative	14	NO
14/06/2019 14:49	LIPS	FELIPE	Resting	Affiliative	14	NO
14/06/2019 14:49	LIPS	LOME	Resting	Affiliative	14	NO
14/06/2019 14:49	LIPS	ANGELE	Resting	Affiliative	114	NO
14/06/2019 14:49	LIPS	FELIPE	Resting	Affiliative	114	NO
14/06/2019 14:50	LIPS	ANGELE	Touching	Affiliative	0	YES
14/06/2019 14:51	ANGELE	FELIPE	Resting	Affiliative	303	NO
14/06/2019 14:51	ANGELE	LIPS	Resting	Affiliative	303	NO
14/06/2019 14:51	LIPS	ANGELE	Touching	Affiliative	0	YES
14/06/2019 14:56	ARIELLE	NEKKE	Resting	Affiliative	46	NO
14/06/2019 14:57	ARIELLE		Resting	Affiliative	256	NO
14/06/2019 15:02	VIOLETTE	HARLEM	Grooming	Affiliative	26	NO
14/06/2019 15:02	HARLEM		Resting	Affiliative	203	NO
14/06/2019 15:05	HARLEM	PETOULETTE	Resting	Affiliative	8	NO
14/06/2019 15:05	HARLEM	VIOLETTE	Resting	Affiliative	8	NO
14/06/2019 15:06	HARLEM		Other	Other	5	NO
14/06/2019 15:06	HARLEM	VIOLETTE	Resting	Affiliative	7	NO
14/06/2019 15:06	HARLEM		Other	Other	11	NO
14/06/2019 15:06	HARLEM	VIOLETTE	Resting	Affiliative	6	NO
14/06/2019 15:06	HARLEM		Other	Other	22	NO
14/06/2019 15:07	ATMOSPHERE		Resting	Affiliative	52	NO
14/06/2019 15:08	ATMOSPHERE	FELIPE	Resting	Affiliative	50	NO
14/06/2019 15:08	ATMOSPHERE	ARIELLE	Resting	Affiliative	50	NO
14/06/2019 15:08	ATMOSPHERE		Other	Other	33	NO
14/06/2019 15:09	ATMOSPHERE		Resting	Affiliative	162	NO
14/06/2019 15:12	BOBO		Resting	Affiliative	302	NO
14/06/2019 15:17	LOME	NEKKE	Playing with	Affiliative	22	NO
14/06/2019 15:17	LOME	NEKKE	Playing with	Affiliative	59	NO
14/06/2019 15:17	LOME	LIPS	Playing with	Affiliative	59	NO
14/06/2019 15:17	LOME	MAKO	Playing with	Affiliative	59	NO
14/06/2019 15:17	LOME	MALI	Playing with	Affiliative	59	NO
14/06/2019 15:18	LOME		Resting	Affiliative	82	NO
14/06/2019 15:20	LOME	BOBO	Touching	Affiliative	0	YES
14/06/2019 15:20	LOME		Other	Other	29	NO
14/06/2019 15:20	FELIPE	LOME	Touching	Affiliative	0	YES
14/06/2019 15:20	LOME	MAKO	Playing with	Affiliative	21	NO
14/06/2019 15:21	LOME		Resting	Affiliative	35	NO
14/06/2019 15:21	LOME	BOBO	Supplanting	Agonistic	0	YES
14/06/2019 15:21	LOME	MAKO	Playing with	Affiliative	15	NO
14/06/2019 15:22	LOME	FELIPE	Resting	Affiliative	11	NO
14/06/2019 15:22	LOME	MAKO	Playing with	Affiliative	6	NO
14/06/2019 15:22	MALI	NEKKE	Resting	Affiliative	35	NO
14/06/2019 15:23	MALI	MAKO	Playing with	Affiliative	16	NO
14/06/2019 15:23	MALI	NEKKE	Playing with	Affiliative	16	NO
14/06/2019 15:23	MALI	NEKKE	Resting	Affiliative	2	NO
14/06/2019 15:23	MALI	NEKKE	Grooming	Affiliative	15	NO
14/06/2019 15:23	MALI	LOME	Playing with	Affiliative	15	NO
14/06/2019 15:24	MALI		Other	Other	1	NO
14/06/2019 15:24	MALI	NEKKE	Playing with	Affiliative	4	NO
14/06/2019 15:24	MALI		Resting	Affiliative	6	NO
14/06/2019 15:24	MALI	NEKKE	Playing with	Affiliative	31	NO
14/06/2019 15:25	MALI	NEKKE	Playing with	Affiliative	11	NO
14/06/2019 15:25	MALI	LOME	Playing with	Affiliative	11	NO
14/06/2019 15:25	MALI	MAKO	Playing with	Affiliative	11	NO
14/06/2019 15:25	MALI		Other	Other	71	NO
14/06/2019 15:26	MALI	NEKKE	Playing with	Affiliative	15	NO
14/06/2019 15:26	MALI	LIPS	Playing with	Affiliative	15	NO
14/06/2019 15:26	MALI	LIPS	Playing with	Affiliative	11	NO
14/06/2019 15:26	MALI	NEKKE	Playing with	Affiliative	51	NO
14/06/2019 15:27	FELIPE		Other	Other	185	NO
14/06/2019 15:29	FANA	FELIPE	Presenting	Affiliative	0	YES
14/06/2019 15:29	FANA	FELIPE	Submission	Agonistic	0	YES
14/06/2019 15:29	FANA	FELIPE	Touching	Affiliative	0	YES
14/06/2019 15:31	FELIPE		Resting	Affiliative	31	NO
14/06/2019 15:31	FELIPE	ANGELE	Touching	Affiliative	0	YES
14/06/2019 15:32	FELIPE	ANGELE	Embracing	Affiliative	18	NO
14/06/2019 15:32	ANGELE	FELIPE	Grunting-Lipsmacking	Affiliative	0	YES
14/06/2019 15:32	FELIPE	ANGELE	Grunting-Lipsmacking	Affiliative	0	YES
14/06/2019 15:32	ANGELE	FELIPE	Grooming	Affiliative	34	NO
14/06/2019 15:33	MUSE		Other	Other	3	NO
14/06/2019 15:33	MUSE		Other	Other	47	NO
14/06/2019 15:33	MUSE	VIOLETTE	Playing with	Affiliative	13	NO
14/06/2019 15:34	MUSE		Other	Other	1	NO
14/06/2019 15:34	MUSE	MALI	Playing with	Affiliative	9	NO
14/06/2019 15:34	MUSE		Other	Other	122	NO
14/06/2019 15:36	MUSE	VIOLETTE	Playing with	Affiliative	6	NO
14/06/2019 15:36	MUSE		Other	Other	11	NO
14/06/2019 15:36	MUSE	NEKKE	Playing with	Affiliative	8	NO
14/06/2019 15:36	MUSE	FEYA	Playing with	Affiliative	4	NO
14/06/2019 15:36	MUSE	NEKKE	Playing with	Affiliative	12	NO
14/06/2019 15:37	MUSE	NEKKE	Mounting	Affiliative	0	YES
14/06/2019 15:37	MUSE	FEYA	Grooming	Affiliative	32	NO
14/06/2019 15:37	MALI	MUSE	Grooming	Affiliative	1	NO
14/06/2019 15:37	MUSE		Resting	Affiliative	11	NO
17/06/2019 09:35	EWINE		Invisible	Other	81	NO
17/06/2019 09:36	EWINE		Other	Other	8	NO
17/06/2019 09:36	EWINE		Resting	Affiliative	185	NO
17/06/2019 09:39	EWINE	FANA	Resting	Affiliative	29	NO
17/06/2019 09:40	PETOULETTE		Other	Other	180	NO
17/06/2019 09:40	PETOULETTE	VIOLETTE	Threatening	Agonistic	0	YES
17/06/2019 09:41	PETOULETTE	MALI	Mounting	Affiliative	0	YES
17/06/2019 09:43	PETOULETTE	LIPS	Resting	Affiliative	41	NO
17/06/2019 09:43	PETOULETTE		Resting	Affiliative	11	NO
17/06/2019 09:44	PETOULETTE		Other	Other	26	NO
17/06/2019 09:44	PETOULETTE	LIPS	Resting	Affiliative	42	NO
17/06/2019 09:45	ANGELE		Resting	Affiliative	22	NO
17/06/2019 09:45	MALI	ANGELE	Presenting	Affiliative	0	YES
17/06/2019 09:45	ANGELE		Other	Other	23	NO
17/06/2019 09:46	ANGELE		Resting	Affiliative	20	NO
17/06/2019 09:46	ANGELE		Other	Other	5	NO
17/06/2019 09:46	PETOULETTE	ANGELE	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 09:46	ANGELE	PETOULETTE	Presenting	Affiliative	0	YES
17/06/2019 09:46	ANGELE	PETOULETTE	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 09:46	ANGELE		Resting	Affiliative	33	NO
17/06/2019 09:47	ANGELE	MAKO	Grooming	Affiliative	178	NO
17/06/2019 09:50	LIPS		Invisible	Other	302	NO
17/06/2019 09:55	PIPO		Invisible	Other	43	NO
17/06/2019 09:56	PIPO	KALI	Resting	Affiliative	6	NO
17/06/2019 09:56	PIPO		Invisible	Other	21	NO
17/06/2019 09:56	PIPO		Other	Other	47	NO
17/06/2019 09:57	PIPO		Resting	Affiliative	44	NO
17/06/2019 09:58	PIPO	KALI	Mounting	Affiliative	0	YES
17/06/2019 09:58	PIPO		Other	Other	74	NO
17/06/2019 09:59	PIPO	KALI	Resting	Affiliative	22	NO
17/06/2019 10:00	PIPO		Other	Other	7	NO
17/06/2019 10:00	PIPO		Resting	Affiliative	29	NO
17/06/2019 10:00	HARLEM	VIOLETTE	Resting	Affiliative	303	NO
17/06/2019 10:06	VIOLETTE	HARLEM	Resting	Affiliative	44	NO
17/06/2019 10:06	VIOLETTE	HARLEM	Resting	Affiliative	243	NO
17/06/2019 10:06	VIOLETTE	MUSE	Resting	Affiliative	243	NO
17/06/2019 10:11	MALI	FEYA	Resting	Affiliative	83	NO
17/06/2019 10:11	MALI	NEKKE	Resting	Affiliative	83	NO
17/06/2019 10:12	MALI		Other	Other	6	NO
17/06/2019 10:12	MALI	FEYA	Resting	Affiliative	21	NO
17/06/2019 10:12	MALI	NEKKE	Resting	Affiliative	21	NO
17/06/2019 10:12	MALI	HARLEM	Resting	Affiliative	21	NO
17/06/2019 10:13	MALI	NEKKE	Grooming	Affiliative	91	NO
17/06/2019 10:14	FEYA	MALI	Attacking	Agonistic	0	YES
17/06/2019 10:14	FEYA	MALI	Threatening	Agonistic	0	YES
17/06/2019 10:14	MALI		Other	Other	24	NO
17/06/2019 10:15	MALI	NEKKE	Touching	Affiliative	0	YES
17/06/2019 10:15	MALI	FEYA	Resting	Affiliative	12	NO
17/06/2019 10:15	MALI	NEKKE	Resting	Affiliative	12	NO
17/06/2019 10:15	MALI		Other	Other	12	NO
17/06/2019 10:15	MALI		Resting	Affiliative	27	NO
17/06/2019 10:16	FANA	PIPO	Resting	Affiliative	177	NO
17/06/2019 10:16	FANA	PETOULETTE	Resting	Affiliative	177	NO
17/06/2019 10:16	FANA	KALI	Resting	Affiliative	177	NO
17/06/2019 10:16	FANA	LOME	Resting	Affiliative	177	NO
17/06/2019 10:19	EWINE	FANA	Presenting	Affiliative	0	YES
17/06/2019 10:19	EWINE	FANA	Touching	Affiliative	0	YES
17/06/2019 10:19	EWINE	FANA	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 10:19	FANA	EWINE	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 10:19	FANA	KALI	Resting	Affiliative	22	NO
17/06/2019 10:19	FANA	PETOULETTE	Resting	Affiliative	22	NO
17/06/2019 10:19	FANA	PIPO	Resting	Affiliative	22	NO
17/06/2019 10:19	FANA	LOME	Resting	Affiliative	22	NO
17/06/2019 10:19	FANA	EWINE	Resting	Affiliative	22	NO
17/06/2019 10:19	FANA	LOME	Resting	Affiliative	43	NO
17/06/2019 10:19	FANA	EWINE	Resting	Affiliative	43	NO
17/06/2019 10:19	FANA	PETOULETTE	Resting	Affiliative	43	NO
17/06/2019 10:20	FANA	LOME	Resting	Affiliative	15	NO
17/06/2019 10:20	FANA	EWINE	Resting	Affiliative	15	NO
17/06/2019 10:20	FANA	LOME	Resting	Affiliative	33	NO
17/06/2019 10:20	FANA	EWINE	Resting	Affiliative	33	NO
17/06/2019 10:20	FANA	NEKKE	Resting	Affiliative	33	NO
17/06/2019 10:21	FANA	LOME	Touching	Affiliative	0	YES
17/06/2019 10:21	FANA	LOME	Resting	Affiliative	7	NO
17/06/2019 10:21	FANA	EWINE	Resting	Affiliative	7	NO
17/06/2019 10:21	FEYA		Resting	Affiliative	100	NO
17/06/2019 10:23	FEYA		Other	Other	30	NO
17/06/2019 10:23	FEYA	ANGELE	Presenting	Affiliative	0	YES
17/06/2019 10:23	ANGELE	FEYA	Touching	Affiliative	0	YES
17/06/2019 10:23	ANGELE	FEYA	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 10:23	FEYA	ANGELE	Grooming	Affiliative	174	NO
17/06/2019 10:26	LOME		Resting	Affiliative	174	NO
17/06/2019 10:29	LOME	LIPS	Resting	Affiliative	30	NO
17/06/2019 10:30	LOME	LIPS	Grooming	Affiliative	15	NO
17/06/2019 10:30	LOME	LIPS	Resting	Affiliative	3	NO
17/06/2019 10:30	LOME		Resting	Affiliative	73	NO
17/06/2019 10:31	ARIELLE		Invisible	Other	302	NO
17/06/2019 10:37	MAKO		Resting	Affiliative	36	NO
17/06/2019 10:37	MAKO	NEKKE	Embracing	Affiliative	14	NO
17/06/2019 10:37	BOBO	MAKO	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 10:37	MAKO	BOBO	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 10:37	MAKO	BOBO	Resting	Affiliative	49	NO
17/06/2019 10:37	MAKO	NEKKE	Resting	Affiliative	49	NO
17/06/2019 10:38	MAKO	NEKKE	Touching	Affiliative	0	YES
17/06/2019 10:38	MAKO	BOBO	Resting	Affiliative	2	NO
17/06/2019 10:38	MAKO	NEKKE	Embracing	Affiliative	4	NO
17/06/2019 10:38	MAKO	BOBO	Resting	Affiliative	2	NO
17/06/2019 10:39	MAKO	NEKKE	Grooming	Affiliative	3	NO
17/06/2019 10:39	MAKO	BOBO	Resting	Affiliative	13	NO
17/06/2019 10:39	MAKO	LOME	Resting	Affiliative	35	NO
17/06/2019 10:39	MAKO	KALI	Touching	Affiliative	0	YES
17/06/2019 10:39	MAKO	ANGELE	Resting	Affiliative	4	NO
17/06/2019 10:40	MAKO		Other	Other	2	NO
17/06/2019 10:40	MAKO	LOME	Playing with	Affiliative	23	NO
17/06/2019 10:40	MAKO		Invisible	Other	87	NO
17/06/2019 10:42	BOBO		Resting	Affiliative	8	NO
17/06/2019 10:42	BOBO		Other	Other	4	NO
17/06/2019 10:42	BOBO		Resting	Affiliative	58	NO
17/06/2019 10:43	BOBO		Other	Other	2	NO
17/06/2019 10:43	BOBO		Resting	Affiliative	6	NO
17/06/2019 10:43	BOBO		Other	Other	39	NO
17/06/2019 10:44	BOBO		Resting	Affiliative	24	NO
17/06/2019 10:44	BOBO		Other	Other	15	NO
17/06/2019 10:45	BOBO		Resting	Affiliative	38	NO
17/06/2019 10:45	BOBO		Other	Other	26	NO
17/06/2019 10:46	BOBO		Resting	Affiliative	46	NO
17/06/2019 10:46	BOBO		Other	Other	6	NO
17/06/2019 10:47	BOBO	PETOULETTE	Resting	Affiliative	19	NO
17/06/2019 10:47	HARLEM	BOBO	Supplanting	Agonistic	0	YES
17/06/2019 10:47	NEKKE	LIPS	Playing with	Affiliative	45	NO
17/06/2019 10:48	NEKKE	ANGELE	Resting	Affiliative	12	NO
17/06/2019 10:48	NEKKE	FEYA	Resting	Affiliative	12	NO
17/06/2019 10:48	NEKKE		Other	Other	8	NO
17/06/2019 10:48	NEKKE	LIPS	Playing with	Affiliative	6	NO
17/06/2019 10:48	NEKKE		Invisible	Other	196	NO
17/06/2019 10:51	NEKKE	MAKO	Playing with	Affiliative	10	NO
17/06/2019 10:52	NEKKE		Invisible	Other	17	NO
17/06/2019 10:52	MUSE		Other	Other	210	NO
17/06/2019 10:56	MUSE	ANGELE	Grooming	Affiliative	92	NO
17/06/2019 10:57	ATMOSPHERE		Other	Other	286	NO
17/06/2019 11:02	BOBO	ATMOSPHERE	Presenting	Affiliative	0	YES
17/06/2019 11:02	ATMOSPHERE	BOBO	Grooming	Affiliative	8	NO
17/06/2019 11:02	ATMOSPHERE		Other	Other	3	NO
17/06/2019 11:02	FELIPE	ANGELE	Resting	Affiliative	80	NO
17/06/2019 11:04	FELIPE	ANGELE	Resting	Affiliative	222	NO
17/06/2019 11:04	FELIPE	FANA	Resting	Affiliative	222	NO
17/06/2019 11:08	KALI	PIPO	Resting	Affiliative	284	NO
17/06/2019 11:12	PIPO	KALI	Touching	Affiliative	0	YES
17/06/2019 11:12	PIPO	KALI	Grooming	Affiliative	16	NO
17/06/2019 12:45	KALI		Other	Other	10	NO
17/06/2019 12:45	KALI		Resting	Affiliative	14	NO
17/06/2019 12:45	KALI	PIPO	Resting	Affiliative	245	NO
17/06/2019 12:49	NEKKE	LIPS	Resting	Affiliative	26	NO
17/06/2019 12:49	NEKKE	ANGELE	Resting	Affiliative	26	NO
17/06/2019 12:49	NEKKE	FELIPE	Resting	Affiliative	26	NO
17/06/2019 12:50	NEKKE		Other	Other	60	NO
17/06/2019 12:51	NEKKE		Invisible	Other	213	NO
17/06/2019 12:54	LOME		Other	Other	24	NO
17/06/2019 12:55	LOME		Invisible	Other	278	NO
17/06/2019 12:59	HARLEM	VIOLETTE	Resting	Affiliative	36	NO
17/06/2019 13:00	HARLEM		Resting	Affiliative	128	NO
17/06/2019 13:02	HARLEM		Other	Other	9	NO
17/06/2019 13:02	HARLEM		Invisible	Other	126	NO
17/06/2019 13:05	VIOLETTE		Invisible	Other	155	NO
17/06/2019 13:07	VIOLETTE		Other	Other	148	NO
17/06/2019 13:09	VIOLETTE	FEYA	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:09	FEYA	VIOLETTE	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:09	FEYA	VIOLETTE	Touching	Affiliative	0	YES
17/06/2019 13:10	PETOULETTE		Invisible	Other	69	NO
17/06/2019 13:11	PETOULETTE		Resting	Affiliative	19	NO
17/06/2019 13:11	PETOULETTE		Other	Other	21	NO
17/06/2019 13:12	PETOULETTE		Invisible	Other	3	NO
17/06/2019 13:12	PETOULETTE		Other	Other	5	NO
17/06/2019 13:12	PETOULETTE		Resting	Affiliative	15	NO
17/06/2019 13:12	PETOULETTE		Invisible	Other	16	NO
17/06/2019 13:12	PETOULETTE		Other	Other	1	NO
17/06/2019 13:12	PETOULETTE	MALI	Mounting	Affiliative	0	YES
17/06/2019 13:13	PETOULETTE		Other	Other	35	NO
17/06/2019 13:13	FEYA	PETOULETTE	Presenting	Affiliative	0	YES
17/06/2019 13:13	FEYA	PETOULETTE	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:13	PETOULETTE	FEYA	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:13	FEYA	PETOULETTE	Grooming	Affiliative	78	NO
17/06/2019 13:15	PETOULETTE		Other	Other	21	NO
17/06/2019 13:15	ANGELE	PETOULETTE	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:15	PETOULETTE	ANGELE	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:15	ANGELE	PETOULETTE	Presenting	Affiliative	0	YES
17/06/2019 13:15	EWINE		Resting	Affiliative	40	NO
17/06/2019 13:16	EWINE		Other	Other	7	NO
17/06/2019 13:16	EWINE		Resting	Affiliative	45	NO
17/06/2019 13:17	EWINE		Other	Other	59	NO
17/06/2019 13:18	EWINE		Resting	Affiliative	31	NO
17/06/2019 13:18	EWINE		Other	Other	26	NO
17/06/2019 13:19	EWINE		Resting	Affiliative	65	NO
17/06/2019 13:19	MAKO	EWINE	Presenting	Affiliative	0	YES
17/06/2019 13:20	EWINE		Other	Other	17	NO
17/06/2019 13:20	FEYA		Resting	Affiliative	42	NO
17/06/2019 13:21	FEYA		Other	Other	228	NO
17/06/2019 13:25	FEYA		Resting	Affiliative	30	NO
17/06/2019 13:25	ARIELLE		Resting	Affiliative	103	NO
17/06/2019 13:27	ARIELLE	BOBO	Resting	Affiliative	186	NO
17/06/2019 13:30	ARIELLE		Resting	Affiliative	11	NO
17/06/2019 13:30	ANGELE	ARIELLE	Resting	Affiliative	54	NO
17/06/2019 13:31	ANGELE	ARIELLE	Resting	Affiliative	15	NO
17/06/2019 13:31	ANGELE	MAKO	Resting	Affiliative	15	NO
17/06/2019 13:32	ANGELE	MAKO	Resting	Affiliative	13	NO
17/06/2019 13:32	ANGELE		Resting	Affiliative	182	NO
17/06/2019 13:35	ANGELE		Other	Other	32	NO
17/06/2019 13:36	ATMOSPHERE		Resting	Affiliative	302	NO
17/06/2019 13:41	PIPO	KALI	Grooming	Affiliative	99	NO
17/06/2019 13:42	PIPO	KALI	Resting	Affiliative	111	NO
17/06/2019 13:44	PIPO		Other	Other	88	NO
17/06/2019 13:46	BOBO		Other	Other	44	NO
17/06/2019 13:47	BOBO	PIPO	Presenting	Affiliative	0	YES
17/06/2019 13:47	BOBO	PIPO	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:47	BOBO		Resting	Affiliative	107	NO
17/06/2019 13:47	PIPO	BOBO	Presenting	Affiliative	0	YES
17/06/2019 13:47	BOBO	PIPO	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:47	PIPO	BOBO	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:49	BOBO		Other	Other	16	NO
17/06/2019 13:49	BOBO	PIPO	Presenting	Affiliative	0	YES
17/06/2019 13:49	PIPO	BOBO	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:49	BOBO	PIPO	Grunting-Lipsmacking	Affiliative	0	YES
17/06/2019 13:49	BOBO		Resting	Affiliative	133	NO
17/06/2019 13:51	MALI		Invisible	Other	302	NO
17/06/2019 13:56	MUSE		Invisible	Other	15	NO
17/06/2019 13:57	MUSE		Other	Other	30	NO
17/06/2019 13:57	MUSE	VIOLETTE	Playing with	Affiliative	5	NO
17/06/2019 13:57	MUSE		Invisible	Other	73	NO
17/06/2019 13:59	MUSE		Other	Other	23	NO
17/06/2019 13:59	MUSE	VIOLETTE	Playing with	Affiliative	12	NO
17/06/2019 13:59	MUSE		Other	Other	120	NO
